stop_id,stop_code,stop_name,stop_lat,stop_lon,total_trip_events,num_unique_routes,service_id
24189,15791,Cosburn Ave at Donlands Ave,43.6909,-79.3418,503,2,4
2419,307,Bayview Ave at McKee Ave,43.7781,-79.3907,185,1,4
24190,15805,Brown's Line at Woodbury Rd,43.5992,-79.544,652,3,4
24191,15803,Jane St at Alliance Ave,43.6766,-79.4957,955,3,4
24192,15806,Birchmount Rd at McNabb St,43.8371,-79.3196,19,1,4
24193,15807,Birchmount Rd at McNabb St South Side,43.8348,-79.3195,19,1,4
24194,15808,Major Mackenzie Dr East at Glenbourne Park Dr,43.8927,-79.3406,121,1,4
24195,15809,3390 Major Mackenzie Dr East,43.8937,-79.3367,119,1,4
24196,15810,Major Mackenzie Dr East at Glenbourne Park Dr,43.8929,-79.3403,119,1,4
24199,12816,Steeles Ave East at Don Mills Rd East Side,43.8112,-79.3601,843,4,4
2420,6191,The Westway at Islington Ave,43.6888,-79.5426,215,1,4
24201,15812,5720 Bathurst St,43.7777,-79.4442,622,3,4
24202,15813,Opposite 5720 Bathurst St,43.7774,-79.4438,633,3,4
24204,15815,Huntingwood Dr at Midland Ave East Side,43.7971,-79.283,136,1,4
24205,15816,1189 Huntingwood Dr,43.798,-79.2781,137,2,4
24206,15817,Brimley Rd at Pitfield Rd,43.7833,-79.2662,215,1,4
24207,15818,1965 Brimley Rd,43.7851,-79.267,215,1,4
24208,15819,1994 Brimley Rd,43.7856,-79.2673,213,1,4
2421,426,Birchmount Rd at Huntingwood Dr,43.7906,-79.3025,232,1,4
24210,15821,Humber College Blvd at Westmore Dr - Etobicoke General Hospital,43.7308,-79.5995,696,3,4
24212,15820,St Clair Ave East at Warden Ave,43.7118,-79.2817,228,1,4
24213,15822,Bermondsey Rd at Northline Rd,43.7153,-79.3125,185,1,4
24215,15825,West Toronto St at Keele St,43.6699,-79.467,191,1,4
24216,15826,West Toronto St at Keele St,43.67,-79.4669,188,1,4
24217,15827,Dundas St West at Runnymede Rd,43.6655,-79.4816,615,3,4
2422,3396,Calvington Dr at Lexfield Ave,43.73,-79.4991,164,1,4
2423,5713,Midland Ave at Lawrence Ave East,43.7517,-79.2653,265,1,4
24234,15839,Berkeley St at King St East,43.6518,-79.3641,1176,2,4
24239,15844,Caledonia Rd at Lawrence Ave West North Side,43.712,-79.4665,270,1,4
2424,1516,Royal York Rd at Kingsgrove Blvd,43.6539,-79.5143,606,2,4
24249,15851,Willowdale Ave at Empress Ave,43.7714,-79.4027,183,1,4
2425,6110,St Clair Ave East at Hodder St,43.7066,-79.3079,225,1,4
24250,15852,Willowdale Ave at Parkview Ave North Side,43.7734,-79.4036,183,1,4
24251,15854,Varsity Rd at Grandpark Crt North Side,43.6616,-79.4985,187,1,4
24252,15855,2201 Markham Rd,43.8083,-79.2436,634,1,4
24258,13151,Opposite 1042 Sheppard Ave West- Sheppard West Station,43.7505,-79.4617,34,1,4
24259,15857,Milner Ave at Novopharm Crt,43.7913,-79.2291,161,1,4
2426,2159,Dundas St West at Dovercourt Rd,43.6495,-79.4246,590,2,4
24261,15863,Brimley Rd at Heather Rd,43.7908,-79.27,215,1,4
24262,15864,Fort York Blvd at Iannuzzi St East Side,43.6384,-79.4015,56,1,4
24269,15870,Laird Dr at Commercial Rd South Side,43.7083,-79.3628,206,1,4
2427,5774,Mortimer Ave at Dewhurst Blvd,43.6869,-79.3423,243,1,4
24272,15849,Humber College Blvd at Finch Ave W,43.7335,-79.6101,280,1,4
24273,15873,Dundas St East at Regent Park Blvd,43.6605,-79.3617,1192,4,4
24274,15872,Dundas St East at Regent Park Blvd,43.6602,-79.362,1192,4,4
24279,15878,Turtle Island Rd at Lawrence Heights Way,43.7221,-79.4417,98,1,4
2428,10236,Maybrook Dr at Passmore Ave,43.8279,-79.2617,275,2,4
24280,15879,Turtle Island Rd at Lawrence Heights Way,43.7222,-79.4417,104,1,4
24282,15881,Carlaw Ave at Langley Ave South Side,43.6698,-79.3438,553,1,4
24283,15882,Martin Grove Rd at Betteridge Lane,43.7391,-79.593,689,3,4
24284,15883,Martin Grove Rd at Betteridge Lane North Side,43.7392,-79.5928,711,3,4
24285,15884,Centennial College Bus Terminal,43.7864,-79.2297,207,1,4
24286,15885,Centennial College Bus Terminal,43.7863,-79.2296,211,1,4
24287,15886,Centennial College Bus Terminal,43.7861,-79.2295,705,2,4
24288,15887,Centennial College Bus Terminal,43.7859,-79.2293,178,2,4
24290,15889,University Ave at College St - Queen's Park Station,43.6596,-79.3905,12,1,4
24291,15890,Ossington Ave at Argyle St North Side,43.6472,-79.4198,671,2,4
24293,15892,Bloor St West at Montgomery Rd West Side,43.6467,-79.5152,305,2,4
24294,15893,Bloor St West at Thompson Ave West Side,43.6465,-79.5148,315,2,4
24295,15894,Rathburn Rd at Walkway to Merrygale Crescent,43.6562,-79.5594,172,1,4
24296,15913,Carl Hall Rd at Centennial College,43.7476,-79.476,119,1,4
24298,15915,Queens Plate Dr at Harness Rd North Side,43.7206,-79.5944,225,1,4
2430,4084,Kennedy Rd at Flora Dr,43.7485,-79.2748,746,2,4
24300,15917,Kennedy Rd at Village Green Sq,43.7771,-79.2854,18,1,4
24301,15918,Village Green Sq at Metrogate Park,43.7788,-79.2819,38,1,4
24303,15920,Dundas St West at Summerland Ter,43.6431,-79.5327,191,1,4
24309,15923,Danforth Ave at Main St,43.688,-79.302,148,1,4
2431,5778,Mortimer Ave at Dunkirk Rd,43.6913,-79.3232,246,2,4
24310,15924,2615 Danforth Ave,43.6886,-79.2997,988,4,4
24311,15925,Danforth Ave at Dawes Rd,43.6893,-79.2965,586,3,4
24312,15926,Danforth Ave at Dawes Rd,43.6893,-79.2972,987,4,4
24315,4533,700 Progress Ave,43.7779,-79.2473,221,1,4
24316,4534,705 Progress Ave,43.7777,-79.2472,220,1,4
24317,4539,Progress Ave at Bellamy Rd North,43.78,-79.2442,220,1,4
24318,9607,Progress Ave at Corporate Dr West Side,43.7801,-79.2443,221,1,4
24319,9611,Grangeway Ave at Progress Ave,43.7764,-79.2504,220,1,4
24323,15950,The East Mall at Gibbs Rd,43.6385,-79.5574,453,2,4
24324,15951,The East Mall at Gibbs Rd North Side,43.6387,-79.557,270,1,4
24325,15953,Signet Dr at Kenhar Dr North Side,43.7629,-79.5401,22,1,4
24328,15957,Trethewey Dr at Paulson Rd,43.6936,-79.4823,373,1,4
24333,S_MXTO,MCNICOLL DIVISION,43.8147,-79.2998,4,1,4
2434,2066,Dufferin St at King St West,43.6388,-79.4272,1064,3,4
24340,15898,Brimley Rd at Eglinton Ave East South Side,43.7362,-79.248,429,3,4
24342,15901,Eglinton Ave East at Bellamy Rd North West Side - Eglinton GO Station,43.7402,-79.2326,1439,4,4
24343,15902,Eglinton Ave East at Mason Rd West Side,43.7418,-79.226,1204,3,4
24344,15903,Eglinton Ave East at Markham Rd East Side,43.7432,-79.2184,1502,5,4
24345,15904,Kingston Rd at Scarborough Golf Club Rd East Side,43.7462,-79.209,1256,4,4
24346,15905,Kingston Rd at Scarborough Golf Club Rd West Side,43.7458,-79.2097,1245,4,4
24347,15906,Kingston Rd at Celeste Dr East Side - Guildwood GO Station,43.7572,-79.1989,987,5,4
24348,15907,Kingston Rd at Celeste Dr West Side - Guildwood GO Station,43.7568,-79.1998,977,5,4
24349,15908,Kingston Rd at Galloway Rd East Side,43.7622,-79.1944,987,5,4
24350,15909,Kingston Rd at Galloway Rd West Side,43.7618,-79.1951,977,5,4
24351,15910,Kingston Rd at Poplar Rd West Side,43.7658,-79.1915,742,4,4
24352,15911,Kingston Rd at Lawrence Ave East South Side,43.7671,-79.1902,977,5,4
24353,15958,1161 Royal York Rd,43.6619,-79.518,606,2,4
2436,7071,Runnymede Rd at St John's Rd,43.6639,-79.4815,615,2,4
24362,15983,Dundas St West at Clendenan Ave,43.6654,-79.4737,615,3,4
24363,15984,Dundas St West at Clendenan Ave,43.6656,-79.4738,612,3,4
24364,15985,Oakwood Ave at Conway Ave,43.6827,-79.4371,887,3,4
24365,15986,Oakwood Ave at Conway Ave North Side,43.683,-79.4369,887,3,4
24366,15987,3671 Dundas St West,43.6657,-79.497,375,2,4
24367,15988,Don Mills Rd at Helen Lu Rd,43.7728,-79.3462,554,2,4
24368,15989,Don Mills Rd at Helen Lu Rd,43.7726,-79.3465,551,2,4
2437,370,Bellamy Rd North at Pandora Cir,43.7631,-79.2373,221,1,4
24374,15991,Midland Ave at Stansbury Cres,43.7423,-79.2615,265,1,4
24375,15992,2672 St Clair Ave West,43.6665,-79.4972,529,2,4
24377,15994,Trethewey Dr at Eglinton Ave West,43.6903,-79.4752,648,4,4
24378,15998,Keele St at Eglinton Ave West,43.69,-79.4749,475,3,4
24379,15999,Weston Rd at Wright Ave - Weston GO Station,43.6983,-79.5109,517,1,4
24386,16000,Yonge St at Belmont St,43.6757,-79.3891,372,2,4
24387,16001,Bloor St West at Bay St East Side,43.6696,-79.3893,148,1,4
24388,16002,Bloor St West at Bay St West Side,43.6696,-79.39,152,1,4
24389,16003,Bloor St East at Sherbourne St East Side,43.6724,-79.3763,148,1,4
2439,3234,Yonge St at King St East - King Station,43.6491,-79.3778,192,1,4
24391,16005,5 Replin Rd - Lawrence Heights Community Centre,43.7177,-79.4428,9,1,4
24392,16006,Bloor St West at Dufferin St West Side,43.6599,-79.4356,8,1,4
24393,16007,828 Kingston Rd - Glen Stewart Acres,43.6802,-79.292,8,1,4
24394,16008,1091 Kingston Rd - Henley Gardens,43.6806,-79.2829,16,1,4
24395,16009,245 Dixon Rd - No Frills,43.6963,-79.5446,12,1,4
24396,16010,170 Emmett Ave - West Park Healthcare Centre - Main Entrance,43.6894,-79.5077,12,1,4
24397,16011,150 Emmett Ave - West Park Long Term Care,43.6896,-79.5091,6,1,4
24398,16013,Steeles Ave East at Ferrier St East Side,43.8184,-79.3293,629,2,4
24399,16014,Dundas St West at Bloor St West,43.6429,-79.5327,194,1,4
24400,16015,Dundas St West at Kipling Ave,43.6403,-79.5351,112,1,4
24401,16016,Dundas St West at Kipling Ave,43.6407,-79.5345,116,1,4
24403,16020,Kipling Ave at Bloor St West,43.642,-79.5356,713,2,4
24409,16022,Tapscott Rd at Newgale Gate South Side,43.8181,-79.2399,240,2,4
2441,735,Caledonia Rd at Orfus Rd,43.7176,-79.468,270,1,4
24410,16023,Kingston Rd at Rylander Blvd,43.7969,-79.1493,387,1,4
24411,16024,Front St East at Bayview Ave,43.6535,-79.3539,250,1,4
24412,16025,Bayview Ave at Front St East,43.6537,-79.3539,246,1,4
24413,16026,River St at Queen St East,43.6573,-79.3564,250,1,4
24414,16027,River St at King St East,43.6569,-79.3563,246,1,4
24415,16028,River St at Dundas St East,43.6611,-79.358,250,1,4
24416,16029,River St at Dundas St East South Side,43.6608,-79.3581,246,1,4
24417,16030,River St at Gerrard St East,43.6635,-79.3591,250,1,4
24418,16031,Gerrard St East at River St,43.6639,-79.3587,246,1,4
2442,1311,2050 McCowan Rd,43.7951,-79.2612,805,4,4
24420,16033,Jack Layton Way at St Matthews Rd,43.6657,-79.3548,496,1,4
24421,16034,St Matthews Rd at Gerrard St East,43.665,-79.3553,246,1,4
24428,16036,Carrier Dr at Highway 27,43.739,-79.6056,159,1,4
24429,16037,Rouge Hill GO Station Loop,43.7807,-79.1304,694,2,4
2443,7454,241 Woodsworth Rd,43.7649,-79.368,156,1,4
24430,16038,Princess St at The Esplanade North Side,43.6498,-79.3662,250,1,4
24431,16039,Front St East at Berkeley St,43.6511,-79.3643,250,1,4
24432,16042,Midland Ave at Copthorne Ave,43.8206,-79.2948,265,1,4
24433,16043,Midland Ave at Duxbury Dr - Truro Cres Walkway,43.8234,-79.296,265,1,4
24434,16044,Midland Ave at Steeles Ave East,43.8255,-79.297,265,1,4
24435,16045,Islington Station,43.6448,-79.5247,793,1,4
24436,16046,Islington Station,43.6449,-79.5245,706,2,4
24437,16047,Islington Station,43.6449,-79.5243,925,2,4
24443,16061,Finch Ave West at Bathurst St,43.7738,-79.4423,930,3,4
24444,16062,Finch Ave West at Bathurst St,43.7738,-79.4438,912,3,4
24446,16059,Davenport Rd at Shaw St,43.6748,-79.428,185,1,4
24447,16058,Weston Rd at Lawrence Ave West,43.7003,-79.5165,551,2,4
24448,16057,Weston Rd at Lawrence Ave West,43.7002,-79.5165,546,2,4
24449,16056,Weston Rd at Elsmere Ave,43.701,-79.5191,517,1,4
24450,16055,Weston Rd at Little Ave,43.701,-79.5196,512,1,4
24452,16053,Weston Rd at St Phillips Rd,43.7064,-79.5321,618,2,4
24453,16052,Weston Rd at St Phillips Rd,43.7064,-79.5327,843,3,4
24454,16051,Opp 4005 Eglinton Ave West,43.6836,-79.5177,424,2,4
24455,16050,4005 Eglinton Ave West,43.6833,-79.5169,424,3,4
24456,16049,Flemington Rd at Blossomfield Dr,43.7191,-79.448,104,1,4
2446,6982,Royal York Rd at Cobble Hills,43.6727,-79.5226,425,1,4
24460,12748,Rylander Blvd at Kingston Rd,43.7977,-79.15,754,1,4
24463,16063,Strachan Ave at Wellington St West,43.6411,-79.4115,26,1,4
24464,16064,Dundas St West at St Patrick St,43.6546,-79.3901,1165,4,4
24465,16040,Eglinton Ave East at Hanna Rd West Side,43.7121,-79.3726,1810,6,4
24466,16092,Yonge St at Castlefield Ave South Side,43.7116,-79.3995,373,2,4
24467,16094,Yonge St at Carlton St North Side - College Station,43.6618,-79.3832,356,2,4
24468,16095,Bathurst St at Danby Ave,43.7488,-79.4367,633,3,4
24471,16127,Durnford Rd at Durness Ave,43.8004,-79.1509,387,1,4
24472,16128,Durnford Rd at Tallpines Park South Side,43.7987,-79.1502,387,1,4
24473,16190,Islington Ave at Dundas St West South Side,43.6507,-79.5263,527,3,4
24475,16193,Mill St at Parliament St,43.6504,-79.3618,62,1,4
24476,16194,Opposite 3574 Eglinton Ave West,43.6863,-79.4922,794,3,4
24477,16195,3574 Eglinton Ave West,43.6864,-79.4923,796,3,4
24479,16232,Sheppard Ave West at Pewter Rd,43.7597,-79.4189,828,3,4
2448,4422,Lawrence Ave East at Megan Ave,43.7718,-79.1707,456,4,4
24480,16233,Sheppard Ave West at Quilter Rd,43.76,-79.4182,818,3,4
24481,16238,Murray Ross Pkwy at Columbia Gate,43.7662,-79.4944,434,2,4
24482,16239,Hollinger Rd at Dohme Ave,43.7127,-79.3143,185,1,4
24483,16240,Sheppard Ave West at Sentinel Rd,43.7437,-79.4912,1203,5,4
24484,16243,Eglinton Ave West at Jane St West Side,43.6845,-79.4993,608,2,4
24485,16245,The Queensway at Algie Ave,43.619,-79.5361,243,1,4
24486,16246,The Queensway at Algie Ave East Side,43.6188,-79.5357,237,1,4
24488,16247,Steeles Ave East at Midland Ave East Side,43.8259,-79.2969,623,3,4
24489,16248,Kipling Ave at Rowntree Rd North Side,43.7512,-79.5858,497,2,4
2449,3521,Dundas St West at Runnymede Rd,43.6656,-79.482,612,3,4
24490,16249,Dynamic Dr at Passmore Ave South Side,43.8296,-79.2534,265,1,4
24491,16250,Lawrence Ave East at Centennial Rd East Side,43.7774,-79.146,370,3,4
24492,16251,Morning Star Dr at Goreway Dr,43.7206,-79.6422,57,1,4
24493,16252,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre,43.8358,-79.2421,2064,4,4
24494,16253,Old Stock Yards Rd at West Toronto St,43.6694,-79.4702,191,1,4
24495,16254,West Toronto St at Old Stock Yards Rd,43.6694,-79.4698,188,1,4
24496,16255,Steeles Ave East at Morningside Ave,43.8382,-79.2439,215,2,4
24497,16256,Morningside Ave at Passmore Ave,43.8335,-79.2411,993,3,4
24499,12544,Kingston Rd at Ellesmere Rd,43.7939,-79.154,387,1,4
2450,4689,Victoria Park Ave at Danforth Ave,43.6911,-79.2882,583,4,4
24500,12545,Kingston Rd at Ellesmere Rd,43.7938,-79.1545,367,1,4
24502,16259,Bay St at Scollard St,43.6723,-79.3907,196,1,4
24503,16260,Yonge St at Gould St,43.6576,-79.3815,372,2,4
24505,16263,Jack Layton Way at Blue Rodeo Dr,43.6661,-79.3535,250,1,4
24506,16265,Dynamic Dr at McNicoll Ave North Side,43.8237,-79.2515,19,1,4
2451,8778,Weston Rd at Wilby Cres - Weston GO Station,43.6983,-79.5115,512,1,4
2452,4189,King St West at Tecumseth St,43.6433,-79.4054,1625,4,4
24520,16281,Castlemore Ave at Hammersly Blvd,43.9036,-79.2704,124,1,4
24523,16282,40 Rivalda Rd,43.7378,-79.5351,639,2,4
24524,16286,Bartor Rd at 2233 Sheppard Avenue West,43.7313,-79.5261,22,1,4
2453,9270,30 Drewry Ave,43.7867,-79.4195,276,1,4
2454,3787,Islington Ave at Evans Ave,43.6182,-79.511,430,2,4
2456,10,Atkinson Rd at Spring Gate Blvd South Side,43.8064,-79.4416,100,1,4
24561,16280,326 Humber College Blvd,43.7368,-79.6102,119,1,4
24562,16284,Princes' Blvd at Ontario Dr,43.6321,-79.4193,334,2,4
24563,16285,Nova Scotia Ave at Manitoba Dr - Exhibition GO Station,43.6352,-79.4185,329,2,4
24564,16287,Midland Ave at Finch Corridor Trail South Side,43.8123,-79.2913,265,1,4
24565,16288,Midland Ave at Finch Corridor Trail,43.8126,-79.2912,265,1,4
24566,16325,Cummer Ave at Snowcrest Ave West,43.7938,-79.3877,255,1,4
24567,16326,Cummer Ave at Beardmore Ave,43.7948,-79.3829,255,1,4
2457,1681,Albion Rd at Benstrow Ave,43.7391,-79.576,211,1,4
24570,15444,Carlaw Ave at Langley Ave,43.6696,-79.3435,582,2,4
24571,16327,St Clair Ave East at Marilyn Cres West Side,43.7049,-79.3168,163,1,4
24572,16332,Eglinton Ave East at Mount Pleasant Rd,43.7083,-79.3904,2033,7,4
24576,16129,Locust Lodge Gardens at Stanley Greene Blvd,43.7337,-79.4779,292,2,4
24577,16130,Downsview Park Blvd at Stanley Greene Blvd,43.7361,-79.4793,146,2,4
24578,16131,Stanley Greene Blvd at Downsview Park Blvd,43.7362,-79.4791,146,2,4
24579,16132,Keele St at Whitburn Cres South Side,43.7366,-79.4846,494,4,4
2458,8873,949 Wilson Ave,43.7288,-79.4745,1592,7,4
24580,16335,Scarborough Centre Station,43.7748,-79.2564,354,2,4
24584,16339,Eglinton Ave East at South Service Rd East Side,43.7328,-79.2653,199,8,4
24586,16341,Kingston Rd at Highland Creek Overpass,43.7847,-79.1686,533,2,4
24589,16345,Downsview Park Trail at Downsview Park Station,43.7536,-79.4775,239,1,4
2459,9319,Sheppard Ave East at Morningside Ave West Side,43.802,-79.2005,690,3,4
24590,16346,Carl Hall Rd at Centennial College,43.7479,-79.4753,120,1,4
24594,16333,Scarborough Centre Station,43.7748,-79.2569,319,1,4
24595,16334,Scarborough Centre Station,43.7748,-79.2566,337,1,4
24596,16347,Milner Ave at Markham Rd East Side,43.7896,-79.2364,63,1,4
24599,16350,Castle Frank Station,43.6733,-79.3694,10,1,4
2460,5722,2950 Midland Ave,43.8023,-79.2858,265,1,4
24601,12314,Church St at Queen St East,43.6531,-79.3756,602,2,4
24602,16351,The Queensway at Milton St,43.6277,-79.4969,224,1,4
24603,16353,Lawrence Ave East at Tremont Cres (East) East Side,43.7358,-79.3496,711,2,4
24605,16355,Willowdale Ave at Spring Garden Ave,43.7665,-79.4008,185,1,4
24606,16356,O'Connor Dr at Coxwell Ave,43.6979,-79.3294,225,1,4
24609,12415,Eastern Ave at Coxwell Ave,43.6656,-79.3161,343,1,4
2461,8449,Victoria Park Ave at Deanvar Ave,43.7449,-79.3107,592,2,4
24611,16241,St. Albans Rd at West Service Rd,43.6391,-79.5342,9,2,4
24612,16331,Eglinton Ave West at Yonge St,43.7066,-79.3986,481,4,4
24616,16362,Finch Ave West at Wilmington Ave West Side,43.7701,-79.4618,190,1,4
24617,16363,Wilmington Ave at Maxwell St,43.7654,-79.4582,190,1,4
24618,16364,Wilmington Ave at Arlstan Dr,43.7654,-79.4584,189,1,4
24619,16365,Bayview Ave at Eglinton Ave East,43.7112,-79.3773,355,1,4
2462,4188,King St West at Strachan Ave,43.6421,-79.4118,1625,4,4
24624,16144,Leslie St at Overland Dr North Side,43.73,-79.3539,782,2,4
24625,16149,Overland Dr at Papebirch Dr East,43.7324,-79.3485,118,1,4
24626,16200,Eglinton Ave West at Chaplin Cres East Side,43.7028,-79.4168,792,2,4
24627,16201,Eglinton Ave West at Gilgorm Rd,43.7029,-79.4168,787,2,4
24628,16283,Carlaw Ave at Lake Shore Blvd East,43.6547,-79.3371,582,2,4
24629,16367,Dufferin St at Eglinton Ave West,43.6956,-79.4501,1064,3,4
24630,16368,Finch Ave East at Tapscott Rd West Side,43.8141,-79.2379,648,4,4
24631,16369,Finch Ave East at Tapscott Rd East Side,43.8143,-79.2364,747,4,4
24632,16370,120 Dallimore Circle,43.7302,-79.3324,12,1,4
2464,420,Birchmount Rd at Glendower Circt (South),43.7932,-79.3034,243,1,4
2465,2734,Islington Ave at Van Dusen Blvd,43.6416,-79.5222,424,2,4
2466,9359,McCowan Rd at McNicoll Ave,43.8178,-79.2718,514,2,4
24662,15283,Coxwell Station,43.684,-79.3231,684,1,4
24663,15306,St Clair Station,43.6877,-79.3927,418,1,4
24664,16380,Cordova Ave at Central Park Roadway,43.6479,-79.5271,194,1,4
24665,16381,Kennedy Station - Platform B,43.7317,-79.2638,2135,3,4
24669,16385,Bloor St West at Brule Terrace,43.6477,-79.4898,315,2,4
2467,537,Bloor St West at Laurel Ave,43.6383,-79.5513,300,2,4
24670,16386,Bloor St West at Brule Terrace,43.6478,-79.4893,305,2,4
24672,16388,Yonge St at King St East,43.6495,-79.378,164,1,4
24675,16330,Eglinton Ave West at Blackthorn Ave West Side,43.6919,-79.4657,961,2,4
24676,16373,Kennedy Rd at Lawrence Ave East East Side,43.75,-79.275,2512,8,4
24677,16374,Ellesmere Rd at Midland Ave East Side,43.768,-79.2704,2512,8,4
24678,16375,Midland Ave at Ellesmere Rd South Side,43.7675,-79.2712,2508,8,4
24679,16376,Midland Ave at Lawrence Ave East South Side,43.7508,-79.265,2767,10,4
2468,9264,Steeles Ave West at Gihon Spring Dr,43.7594,-79.5969,449,2,4
24680,16377,Kennedy Rd at Ellesmere Rd North Side,43.7665,-79.2811,735,2,4
24681,16378,Brimley Rd at Ellesmere Rd,43.7698,-79.2611,214,1,4
24682,16390,Kennedy Station - Platform B,43.732,-79.2636,1443,4,4
24683,16391,Kennedy Station - Platform B,43.732,-79.2634,1555,4,4
24684,16392,Kennedy Station - Platform B,43.7321,-79.2633,1010,3,4
24687,16402,The Queensway at Glendale Ave - St Joseph's Health Centre,43.6396,-79.4518,587,3,4
24688,16403,Marine Parade Dr at Silver Moon Dr,43.6247,-79.4776,423,2,4
2469,9039,Yonge St at Ranleigh Ave,43.728,-79.4031,373,2,4
24690,16406,Bloor St West at Royal York Rd,43.6475,-79.5112,305,2,4
24691,16407,Bloor St West at Prince Edward Dr,43.6488,-79.5053,305,2,4
24692,16408,Bloor St West at The Kingsway West Side,43.6501,-79.4998,681,3,4
24693,16422,Middlefield Rd at Select Ave North Side,43.8297,-79.2664,165,1,4
24694,16423,Middlefield Rd at Select Ave South Side,43.829,-79.2663,160,1,4
24696,16424,Dundas St West at Wimbleton Rd,43.6571,-79.5202,194,1,4
24697,12338,College St at Augusta Ave,43.6575,-79.4031,575,2,4
24699,16393,Kennedy Station - Platform B,43.732,-79.2628,967,1,4
2470,737,Caledonia Rd at Playfair Ave,43.708,-79.4656,270,1,4
24700,16394,Kennedy Station - Platform B,43.7319,-79.2628,1481,2,4
24703,16425,4425 Chesswood Dr,43.7615,-79.4775,126,1,4
24704,16426,4425 Chesswood Dr,43.7615,-79.4777,127,1,4
24707,16429,Queen St West at Roncesvalles Ave East Side,43.6388,-79.4454,616,3,4
24708,16444,Keele St at Paxtonia Blvd North Side,43.7295,-79.4826,634,4,4
24709,16453,Kennedy Station Drop-off Platform,43.7322,-79.2635,4170,17,4
2471,7694,Ellesmere Rd at McCowan Rd,43.772,-79.2518,737,3,4
2472,6434,Huntingwood Dr at Colinayre Cres,43.7948,-79.2952,136,1,4
2473,4036,Keele St at St Regis Cres,43.7546,-79.4889,472,3,4
2474,8872,Wilson Ave at Lexfield Ave West Side,43.7234,-79.4971,1419,5,4
2475,7614,Clayson Rd at Bartor Rd,43.7209,-79.5243,21,1,4
2476,10752,87 Skyway Ave,43.6854,-79.5841,222,1,4
24765,15964,Eglinton Ave West at Black Creek Dr,43.6885,-79.4826,771,3,4
24766,16411,16 Dallimore Cir,43.7311,-79.3348,12,1,4
24767,16432,Cherry St at Lake Shore Blvd East,43.6484,-79.3563,509,2,4
24768,16433,Cherry St at Lake Shore Blvd East South Side,43.6484,-79.3566,512,2,4
24769,16434,Cherry St at Commissioners St North Side,43.6452,-79.3539,509,2,4
24770,16436,Commissioners St at Cherry St East Side,43.645,-79.3531,451,1,4
24771,16437,Commissioners St at Ookwemin St West Side,43.6452,-79.3529,447,1,4
24772,16439,Commissioners St at Munition St,43.6468,-79.3493,447,1,4
24773,16441,Commissioners St at Don Roadway East Side,43.6487,-79.3444,451,1,4
24774,16443,Commissioners St at Don Roadway,43.6488,-79.3447,447,1,4
24775,16449,Commissioners St at Munition St,43.6462,-79.3503,451,1,4
24776,16452,King St West at The Queensway,43.6384,-79.4459,10,1,4
24777,16454,Bathurst St at Nassau St - Toronto Western Hospital,43.6547,-79.4069,56,1,4
24779,16460,Black Creek Dr at Eglinton Ave West,43.6886,-79.4831,545,2,4
2478,6914,The Queensway at Royal York Rd,43.6265,-79.5025,224,1,4
24782,16482,Bloor St West at Acorn Ave,43.6405,-79.5415,300,2,4
24785,16485,Don Mills Rd at Van Horne Ave South Side,43.7867,-79.3531,968,5,4
24786,16486,Commissioners St at Bouchette St East Side,43.6508,-79.3395,1003,2,4
24788,16435,Cherry St at Commissioners St,43.6451,-79.354,61,1,4
24789,16463,Victoria Park Ave at Conroy Ave,43.7017,-79.293,594,2,4
2479,231,Bay St at Adelaide St West North Side,43.6501,-79.3808,195,1,4
24790,16487,Ossington Ave at Salvador Allende Ct,43.6723,-79.43,666,2,4
24791,16488,Davenport Rd at Bartlett Ave North,43.6738,-79.4381,185,1,4
24792,16489,Davenport Rd at Bartlett Ave North,43.6736,-79.4384,181,1,4
24794,16520,Queen St East at Wineva Ave East Side,43.671,-79.295,602,2,4
24795,16521,Pape Ave at Lipton Ave,43.6797,-79.3452,585,2,4
24796,16524,300 Bay St,43.6492,-79.3806,196,1,4
24797,16525,Park Lawn Rd at Gardiner Expressway EB Off ramp,43.626,-79.4862,197,1,4
24798,16526,Lawrence Ave East at Elinor Ave,43.7439,-79.3009,632,2,4
24799,16527,Lawrence Ave East at Townley Ave,43.7425,-79.3076,632,2,4
24800,16528,Lawrence Ave East at Elinor Ave,43.7442,-79.3004,626,2,4
24804,15960,Eglinton Ave East at Victoria Park Ave,43.7246,-79.3029,607,3,4
24805,15965,Eglinton Ave East at Leslie St,43.7169,-79.3503,835,3,4
24806,16123,Eglinton Ave East at Donlea Dr,43.7117,-79.3736,1823,6,4
24809,16529,McCowan Rd at 300 Consilium Pl,43.7783,-79.2536,1481,7,4
2481,4814,2278 Brimley Rd,43.797,-79.2729,213,1,4
24817,16539,Eglinton Ave East at Sinnott Rd,43.7295,-79.2806,600,2,4
24818,16540,Bayview Ave at Broadway Ave,43.7138,-79.3775,358,1,4
24819,16541,Cummer Ave at Becky Cheung Ct,43.7891,-79.4083,255,1,4
2482,351,Bellamy Rd North at Eastpark Blvd,43.7554,-79.2347,221,1,4
24820,16542,Thorncliffe Park Dr at Pat Moore Dr,43.7095,-79.3447,133,1,4
24824,15982,Lake Shore Blvd West at Mimico Ave,43.6132,-79.4895,916,1,4
24825,16546,Avenue Rd at Elgin Ave,43.6722,-79.3956,189,1,4
